species	SeqCRZa_100	SeqCRZa_101	SeqCRZa_102	SeqCRZa_103	SeqCRZa_104	SeqCRZa_105	SeqCRZa_106	SeqCRZa_107	SeqCRZa_108	SeqCRZa_10	SeqCRZa_11	SeqCRZa_12	SeqCRZa_13	SeqCRZa_14	SeqCRZa_15	SeqCRZa_16	SeqCRZa_17	SeqCRZa_18	SeqCRZa_19	SeqCRZa_1	SeqCRZa_20	SeqCRZa_21	SeqCRZa_22	SeqCRZa_23	SeqCRZa_24	SeqCRZa_25	SeqCRZa_26	SeqCRZa_27	SeqCRZa_28	SeqCRZa_29	SeqCRZa_2	SeqCRZa_30	SeqCRZa_31	SeqCRZa_32	SeqCRZa_33	SeqCRZa_34	SeqCRZa_35	SeqCRZa_36	SeqCRZa_37	SeqCRZa_38	SeqCRZa_39	SeqCRZa_3	SeqCRZa_40	SeqCRZa_41	SeqCRZa_42	SeqCRZa_43	SeqCRZa_44	SeqCRZa_45	SeqCRZa_46	SeqCRZa_47	SeqCRZa_48	SeqCRZa_49	SeqCRZa_4	SeqCRZa_50	SeqCRZa_51	SeqCRZa_52	SeqCRZa_53	SeqCRZa_54	SeqCRZa_55	SeqCRZa_56	SeqCRZa_57	SeqCRZa_58	SeqCRZa_59	SeqCRZa_5	SeqCRZa_60	SeqCRZa_61	SeqCRZa_62	SeqCRZa_63	SeqCRZa_64	SeqCRZa_65	SeqCRZa_66	SeqCRZa_67	SeqCRZa_68	SeqCRZa_69	SeqCRZa_6	SeqCRZa_70	SeqCRZa_71	SeqCRZa_72	SeqCRZa_73	SeqCRZa_74	SeqCRZa_75	SeqCRZa_76	SeqCRZa_77	SeqCRZa_78	SeqCRZa_79	SeqCRZa_7	SeqCRZa_80	SeqCRZa_81	SeqCRZa_82	SeqCRZa_83	SeqCRZa_84	SeqCRZa_85	SeqCRZa_86	SeqCRZa_87	SeqCRZa_88	SeqCRZa_8	SeqCRZa_90	SeqCRZa_91	SeqCRZa_92	SeqCRZa_93	SeqCRZa_94	SeqCRZa_95	SeqCRZa_96	SeqCRZa_97	SeqCRZa_98	SeqCRZa_99	SeqCRZa_9
Subdoligranulum_variabile	0.00073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bulleidia_extructa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02344	0	0.00224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Catenibacterium_mitsuokai	0	0	0	0	0	0	0	0	0	0.43463	4.38891	0.72905	1.07172	1.62949	1.25463	0.39506	0.57715	2.41053	0	0.35721	1.432	0	0.30296	0	19.15161	0	0	0	1.3267	0.47485	0.55879	0.38539	0.9057	0	0.11844	0.88283	1.10415	1.11864	0.07582	3.1925	1.43084	0.79481	3.31152	0.17126	0	1.07467	5.21768	0.27077	0.24296	6.98656	0.39044	0.7512	0.31492	0.60065	0	1.76748	1.51959	0.87405	1.61396	1.55538	2.36471	2.90665	0	0	0.37957	0.59075	2.50203	0	0.754	0.42797	0	0	0	0.39533	2.49612	1.60697	0.59278	2.42279	1.02019	0	0.36226	0.73536	1.78083	0.76042	0.18875	0.90407	1.6041	0	0	0	0	0	0	0	0	0.66832	0	0	0	0	0	0	0	0	0	0	0.68316
Coprobacillus_sp_29_1	0	0	0	0	0	0	1.64045	0	0	0	0	0	0	0	0	0	0	0	0.44183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29144	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprobacillus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04141	0	0	0	0.11063	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18081	0	0	0	0	0	0	0.05159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144	0.0433	0.11954	0.24696	0	2.96161	0.42051	0	0.01274	0.13306	0	0	0.06925	0.00858	0.00019	0.05907	0	0.09984	0
Clostridium_innocuum	0.02121	0	0	0	0	0	0.04286	0	0	0	0	0	0	0.02674	0	0	0	0	0	0.02499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05478	0	0	0.06092	0	0	0	0.04127	0	0	0.01454	0	0	0.00864	0	0	0	0	0	0	0.0093	0	0	0	0	0	0.067	0	0.00477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00438	0	0	0	0	0	0.00109	0	0	0	0.00781	0	0	0.2808	0	0.00358	0.00304	0.00765	0	0.00131	0	0.00954	0
Clostridium_ramosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00215	0	0	0	0.02398	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01468	0	0	0	0	0	0	0.00428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00958	0.01273	0.06409	0	0.98853	0.14045	0	0.00028	0.12765	0	0	0.01143	0	0	0.00951	0	0.0356	0
Erysipelotrichaceae_bacterium_21_3	0.00427	0	0	0	0.00187	0	0.00367	0	0	0	0	0	0	0	0	0	0	0	0.0007	0	0	0.00038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118	0	0	0	0	0	0.00622	0	0	0	0	0	0	0.11248	0.00763	0	0	0.09802	0	0	0.01287	0	0	0.01162	0.003	0	0	0	0.00037	0
Erysipelotrichaceae_bacterium_2_2_44A	0.01312	0	0	0.00121	0.0022	0.00372	0.00057	0	0	0	0	0	0	0.00301	0	0	0	0	0	0.00516	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00277	0	0	0	0	0	0.00322	0	0	0.66212	0	0	0	0.03754	0	0	0.01535	0	0	0.01539	0.00361	0	0	0	0	0.2595	0.00875	0	0	0	0	0.00786	0.0146	0.00423	0.0003	0	0	0	0	0.02331	0	0	0	0	0.07923	0	0	0	0	0	0.00762	0.00818	0	0	0	0	0	0.03337	0.00813	0	0.00347	0	0	0.00332	0.37729	0	0.00681	0.00994	0.02379	0	0	0.00257	0.05557	0
Erysipelotrichaceae_bacterium_3_1_53	0.09464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017	0	0	0	0	0.00749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01685	0	0	0	0	0	0.0172	0	0	0.01012	0	0	0	0	0.02109	0
Erysipelotrichaceae_bacterium_5_2_54FAA	0	0	0.00064	0	0	0	0.00336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14492	0.0054	0	0	0.01928	0	0	0.02889	0	0	0.0009	0	0	0
Erysipelotrichaceae_bacterium_6_1_45	0.00179	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103	0	0	0.00076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178	0	0.11237	0	0	0	0.00531	0	0	0	0	0	0	0.0277	0	0	0	0	0.05177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00493	0	0	0	0	0	0	0.00284	0	0.01552	0	0.00959	0.00104	0.003	0.01163	0	0.00081	0.01114	0	0	0.04988	0	0	0.00029	0.02337	0.00228	0.00562	0.00984	0.01416	0
Eubacterium_biforme	0	0	0	0	0	0	0	0.07057	0	0.23393	0.16631	1.23258	1.43093	0.89865	0.46138	0.21848	1.6769	0.15666	0	0.16335	0.85354	0	0.20903	0	5.05034	0.39748	0	0	2.50266	0.34711	0.47646	0.31722	0.39225	0	0.16418	0.58506	1.64402	0.14888	0.2552	0.85574	0.53599	0.12198	3.97047	0.85462	0	0.69673	1.85316	0.61492	0.18561	0.63947	0	0.91447	0.63197	0.29864	0.063	0.70619	0.62994	0.42655	0.9916	0.24162	0.51076	0	1.18442	0.3746	0.36637	0.09839	0.97708	1.26967	0.97527	0.95114	0.48957	0	0	0.15425	0.83958	0.43523	0.25414	0.36717	0.30588	0	0.55052	0.47579	0.4053	0.52744	0.25542	0.153	0.7727	0	0	0	0	0	0	0	0	0.34438	0	0	0	0	0	0	0	0	0	0	0.54185
Eubacterium_cylindroides	0	0.00493	0.09245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08642	0.01865	0	0	0.02531	0	0
Eubacterium_dolichum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03854	0	0	0	0	0	0	0	0	0	0
Holdemania_filiformis	0.23194	0.00216	0	0.08818	0.32159	0.0522	0.03182	0.0006	0.1586	0	0.02775	0	0.00353	0	0	0	0.00815	0.00644	0.01707	0	0	0.01938	0	0.009	0.06649	0	0.04885	0	0.04098	0	0	0	0	0	0	0.02286	0	0.0599	0	0.01173	0.00203	0	0.0245	0.01062	0	0	0	0	0	0.00727	0	0	0	0.00284	0.0132	0	0	0.00895	0	0.00763	0	0	0	0	0	0.20462	0.00429	0.02502	0	0	0.01829	0.00615	0.00568	0	0	0	0	0.01001	0.00425	0	0	0	0.0107	0.00042	0.02705	0.02648	0.00494	0	0.04424	0	0.18218	0	0.04247	0.26603	0.2885	0	0	0.12924	0.04278	0.08768	0.09408	0.10926	0	0.19368	0.03805	0.24851	0
Holdemania_sp_AP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18995	0	0	0	0	0	0	0	0	0	0	0.22355	0	0	0	0
Holdemania_unclassified	0.21607	0.02423	0	0.07583	0	0	0	0.0026	0	0.01402	0	0	0	0.02044	0	0	0.00121	0.007	0.03182	0	0.01072	0.01955	0	0.00305	0	0.05494	0	0.0175	0	0	0	0.01319	0	0.02561	0.00429	0	0	0	0	0.0168	0.00506	0.00143	0.00592	0	0	0.00815	0	0.01912	0	0.00896	0	0	0	0	0	0.01203	0.0127	0	0.01973	0.00191	0	0	0.01586	0.00492	0.00875	0	0.0125	0.03284	0.00142	0	0.03272	0.00114	0.00699	0	0	0.01586	0	0.01662	0.01263	0.06306	0.0205	0	0	0	0.00261	0	0	0.01165	0.00538	0	0	0	0	0.00456	0	0.09144	0.04599	0	0	0.0264	0.06933	0.10402	0	0	0.02132	0	0.00034
Solobacterium_moorei	0.02602	0	0.04755	0	0	0.00258	0.03228	0	0.0013	0	0	0	0	0.00435	0	0	0.01101	0	0.05297	0	0	0.04052	0	0	0	0.00573	0	0	0	0	0	0.00418	0	0.00086	0	0.00066	0	0	0	0.00317	0	0	0	0	0	0	0	0	0	0.00725	0	0	0	0	0	0.00052	0	0	0	0	0.00222	0	0	0	0.00082	0.02338	0.02218	0	0	0.0113	0	0	0.01885	0.00186	0.00796	0.00238	0	0	0	0.00355	0	0.00108	0.00092	0.01544	0.0035	0	0.01347	0.00155	0.02961	0	0	0	0	0	0	0.00082	0	0.01926	0.00101	0	0.00175	0	0	0.03345	0.00121	0	0
Turicibacter_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Turicibacter_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00555	0	0	0	0	0	0.02157	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252	0.00208	0	0	0	0	0	0	0	0	0	0	0	0.00537	0.01106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00436	0	0	0	0	0	0	0.00057	0	0	0	0	0	0	0	0	0	0	0	0
Acidaminococcus_fermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1327	0	0	0	0	0.00971	0	0	0	0	0	0	0	0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidaminococcus_intestini	0	0	0	0	0	0	0	0	0	0	0.01556	0	0	0	0.54153	0	0.01184	0	0	0.09903	0	0	0	0	0	0	0	0	0	0	0.0079	0	0	0	0	0	0	0	0	0	0	0	0	0.00094	0	0	0.2565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36417	0	0	0	0	0	0	0	0	0	0	0	0	0.01999	0	0	0	0	0	0.02111	0.00372	0	0	0	0	0	0	0	0	0	0	0.00024	0	0	0.00096	0.24359	0	0
Acidaminococcus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88734	0	0
Phascolarctobacterium_succinatutens	0	0	0	0	0	0	0	0	0	6.85038	0.59109	0	0	5.69916	0	0	6.82369	5.32781	0	0.00719	6.6518	0	4.64347	0	3.89686	0	0	0	8.04993	7.81168	0.19275	4.9086	1.00042	0	6.46383	0.1453	9.65271	0.26867	0	0.28377	2.34771	0.25436	0	0	6.31658	0	0.60734	14.79324	0	0.71434	0	9.28545	7.75212	11.23493	6.35325	0.1874	0.14984	10.29568	6.99175	5.59332	10.41137	12.35799	0	0	0.14754	0	6.88753	1.57189	0.31163	0	0	0	0	7.70838	1.42664	6.78519	0.07578	0	9.61065	0	11.12689	11.44714	0	11.05751	4.0159	0	6.81415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9803
Anaeroglobus_geminatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dialister_invisus	0	0	0	0	0.40547	0.27726	3.22516	0	1.08507	0	0	0	28.98614	0	0	0	0	0	0	0	0	0	0	0	0	0.00341	1.7821	0	0	0	0	0	0	1.16232	0	0	0	0	0	0	0	0	1.21211	12.68308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90575	8.07422	0	0	0	0	0	0	2.79398	0	4.09925	0	0	0	0	0	0	0	0	0	0	0	0	0.04541	0	0	0	0	1.2374	0.07548	0	0	0	0	0.03639	0	0	0	0.0057	0	0.19577	0	0	0	0
Dialister_micraerophilus	0	0	0	0	0	0	0.00401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02293	0	0	0	0	0	0	0	0.00479	0
Dialister_succinatiphilus	16.17173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022	0	0	0
Megamonas_funiformis	0.00331	0	0	0	0	0	0	0	0	1.4975	0.21126	0	0	0.6278	0.20784	0	0	0	0.63451	0	0.51849	2.87392	0	0.09538	0.93858	0	0	0	0	1.18421	0	0	0	0.03381	0	0	0	0	0.94029	0	0.0223	0	0	0	0.18165	0.07458	0	0	1.16875	0	1.13788	0	0	0.21083	0	0	0	0.59145	0	0	1.68936	0	0	0.28453	0	0.05196	0.47727	0	0	0	0.93534	0	0	1.73629	0	0.15157	0	0	0	0.15804	1.183	0	0	1.02097	0	0	0	1.03889	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02817	0	0	0.64983	0	0
Megamonas_hypermegale	0	0	0	0	0	0	0	0.19569	0	0	0	0	0	2.18566	1.28582	0	0	0	0	0	0.3861	0	0	4.60494	0	0	0	0	0	0.00162	0	0.66471	0	2.21885	0	0	0	0	0	0	0.05834	0	0	0	0.19396	0.11384	0	0	0	0	0.13503	0	0	0.45827	1.62396	0	0	2.81064	0	0	0	0	0	0.96104	0	0.46598	0.03685	0	0	0	0.01915	0	0	0.20566	0	0.86762	0	0	0	0.01561	0.12057	0	0	2.91853	0	0	0	4.44829	0	0	0.00117	0	2.56621	0	0	0	0	0	0	0	0	0.94944	0	0.01298	0.15681	0	0
Megamonas_rupellensis	0	0.9143	0	0	0	0	0	1.84225	0	0	0	0	0	0	0.04847	0	0	0	0	0	0	0	0	0.5558	0	0	0	0	0	0.0054	0	0.00095	0	0.13392	0	0	0	0	0.05492	0	0.00378	0	0	0	0.05605	0.0117	0	0	0.00414	0	0.10481	0	0	0.18588	0.00439	0	0	0	0	0	0	0	0	0.0243	0	0	0.01297	0	0	0	0.02712	0	0	0.04548	0	0.07402	0	0	0	0	0.09616	0	0	0.21128	0	0	0	0.03493	0	0	3.22569	0	5.61986	0	0	0	5.60993	0	0	0	0	0	0	0.21141	3.08522	0	0
Megamonas_unclassified	0.0368	4.14348	0	0	0	0	0	16.54454	0	3.72908	1.06411	0	0	5.68578	5.1319	0	0	0	5.73039	0	5.92365	22.62563	0	16.84123	7.54124	0	0	0	0	6.8381	0	1.92495	0	9.61733	0	0	0	0	4.49075	0	0.30271	0	0	0	0.90853	0.40159	0	0	4.41797	0	9.29709	0	0	9.17317	4.70031	0	0	7.21072	0	0	5.89783	0	0	5.28761	0	2.46413	2.27604	0	0	0	5.14446	0	0	13.16179	0	3.10555	0	0	0	1.00245	13.03467	0	0	8.83277	0	0	0	18.341	0	0	9.66454	0	12.20466	0	0	0	9.26513	0	0	0	0	2.16255	0	1.1104	11.31152	0	0
Megasphaera_elsdenii	0	0	0	0	0	0	0	0	0	0	0.18717	0.03759	0	0	0	0.01333	0	0	0	0.25656	0	0	0.40784	0.07413	0	0	0	0	0	0	0.70469	0	0.01315	0	0.18968	0.87497	0	1.25184	0	2.31108	0	0.13981	0	0	0	0	0	0	0	0	0	0.17417	0.56325	0	0	0.4472	0	0	0	0	0	0	0	0	0	0	0	0	0.06793	0	0	0	0	0.13238	0.04467	0	1.32615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06167	0	0.04546
Megasphaera_micronuciformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.47704	0.00196	0.09837	0	0	0.1662	0	0	0	0	0	0	0	0	0	0	0	0	0
Megasphaera_unclassified	0	0	0	0	0	0	0	2.57573	0.30422	0	0.11684	0.65914	0	0	0	1.4207	3.01169	0	0	0.56028	0	0	0.76528	0.21394	0	0	0	0	0	0	1.04563	0	0.15284	0	4.1499	15.78716	0	1.81532	0	4.87635	0	4.36362	0	0.53241	0	0	0	0	0	0	0	0.256	0.83507	0	0	1.67347	0	0	0	0	0	0	0	0	0	0	0	0	5.52651	0.21199	0	0	0	1.77715	0.22822	0	2.67975	0	0	0	0	0	0	0	0	0	0	0	0	0.5767	0	0.01142	0	0	0	0	0	0	0	0	1.77326	0	0	0.03969	4.62281	0	2.25829
Mitsuokella_multacida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25183	0	0	0	0	0	0	0	0	0	0	1.82767	0	0.27636	0	0	0.92516	0	0	0	8.94428	0	1.65932	0	0	0	0	0	0	0	0	0	0	0	0	0	8.56863	0	0	0	0	0	0	0	0	2.60614	0	0	0	0.01499	0.17787	0	0	0	0	0	0	0	0	0.08744	0	0	0	6.67445	0	0	0	0	0	0	0	0	0	0	0	0	0.01269	0	0	0	0	0	0	0	0	0	0	0.73119
Mitsuokella_unclassified	0	0	0	0	0	0	0	0	0	0	0.75841	0	0	0	0	0	0	0	0	0.97408	0	0	0	0	0	0	0	0	0	0	1.89378	0	0.08702	0	0	1.5623	0	0	0	1.6777	0	1.46028	0	0	0	0	0	0	0	0	0	0	0.56572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06923	0.73819	0	0	0	0	0	0	0	0	0.07288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06397	0	0	0	0	0	0	0	0	0	0	1.87849
Veillonella_atypica	0.00097	0	0	0	0	0.37728	0	0	0.22097	0	0	0	0	0.02801	0.00194	0	0	0	0	0	0.11695	0	0.02365	0	0	0	0	0.00145	0	0	0	0	0	0	0.01438	0.00335	0	0	0	0	0	0	0	0	0	0	0	0	0.00032	0	0	0.11765	0.01136	0	0	0	0.00369	0	0	0	0	0	0	0	0	0	0	0.03878	0.00664	0	0	0	0	0	0.06238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00737	0	0	0	0	0.0481	0	0.00146	0	0	0	0	0	0	0	0	0
Veillonella_dispar	0.02513	0	0.00294	0	0.00683	0.32205	0	0	0.04762	0	0	0	0	0.01517	0.01507	0	0	0	0	0	0.0052	0	0.02024	0	0	0	0	0.00242	0	0	0	0	0	0.00708	0.01764	0.02588	0.00064	0.00194	0	0	0	0	0	0.00944	0	0	0.00457	0	0.00098	0	0.00856	0.05669	0.0143	0	0	0	0.01205	0.00113	0.00834	0	0	0	0	0.00718	0	0	0	0.00916	0.03885	0	0	0.00092	0	0	0.02023	0	0	0	0	0.00196	0	0	0	0	0.00345	0	0	0	0	0	0.03339	0	0	0	0	0.06636	0	0	0	0	0	0	0	0.00424	0	0	0.0007
Veillonella_parvula	0.01152	0.07585	0.01152	2.10411	0.27338	3.48844	0.0053	0.00379	0.01332	0	0	0.00187	0.04825	0.01349	0.04087	0.01844	0.00479	0	0	0.01285	0.01061	0.00161	0.05172	0.00166	0	0.0128	0.02713	0.01031	0	0	0	0.00214	0.00493	0.02112	0.01803	0.03011	0.01175	0	0	0	0	0	0.0241	0.02661	0	0	0.00969	0.00045	0.00763	0	0.02309	0.01975	0.02369	0.04033	0	0	0.01865	0.00399	0.01425	0.05581	0	0	0	0.01577	0	0.00629	0	0.01222	0.05706	0	0.07351	0.0101	0.07351	0	0.04799	0	0	0	0	0.01971	0	0.00406	0	0	0.01321	0	0	0	0	0	2.33101	0.00243	0.00334	0.01508	0.01579	0.06991	0.0189	0.00113	0	0	0.00608	0.03902	0.02008	0.01931	0.00163	0.01829	0.00153
Veillonella_unclassified	0.10623	0.02323	0.03039	0.46041	0.02852	2.19351	0.00308	0.02633	1.04618	0.01793	0.00863	0.03538	0.03735	0.57154	0.08658	0.04821	0.01607	0	0	0.04411	0.43779	0.00724	0.09836	0.01759	0	0.02988	0.03683	0.02199	0	0	0.00367	0.02626	0.01869	0.03947	0.08084	0.14206	0.17718	0.00599	0	0.01218	0.00027	0.02719	0.01454	0.05316	0.00294	0.00284	0.04588	0.02403	0.04097	0.00255	0.08275	0.82152	0.07471	0.0123	0	0.00747	0.07203	0.04009	0.03731	0.03595	0.01597	0	0.00128	0.06755	0	0.01407	0	0.0547	0.15033	0.00221	0.02679	0.01781	0.01794	0.0223	0.43137	0	0.00037	0.00091	0.00775	0.0128	0.005	0.05722	0.00936	0.00509	0.03222	0.0294	0.00535	0.00237	0.07029	0	5.48619	0.00619	0	0.00887	0.008	0.24062	0.00862	0.03327	0.00626	0.0017	0.00514	0.03014	0.03366	0.02645	0.00496	0.02593	0.01142
Fusobacterium_mortiferum	0	0	0	0	0	0	0	0.02508	0	0	0	0.02129	0	0	0	0	0	0	0	0	0	0	0	0.01624	0	0	0	0	0	0	0	0	0.21005	0	0	0	0	0.13553	0	0	0	0	0	0	0	0	0	0	0	0	0.24884	0.06345	0	0.01609	0	0	0	0	0	0	0	0	0	0.00733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16618	0	0	0	0.00292	0.28391	0	0.02297	0.0618	0	0	0	0	0.04998	0	0	0.00744	0	0
